"Molecule","Library","chi0","chi0v","chi0v_C","chi0_C","chi1","chi1v","chi1v_C","chi1_C","Kier1","Kier2","Kier3","KierA1","KierA2","KierA3","KierFlex"
"COC(=O)Nc1ccc(Br)cc1","DSPL",8.974691494688164,8.08985866981016,4.809401076758503,5.560477932315068,5.719545352812841,4.11984429203561,1.821367205045918,2.632993161855452,10.083333333333332,4.888888888888889,3.515625,8.876727368649034,4.249656063083192,3.025598576586648,3.1435865235429894
"COc1cccc(c1)C(N)CC(O)=O","DSPL",10.55204176387779,7.934918572751988,6.093858127134677,6.844934982691241,6.6302289553358005,4.245280732708907,2.8718440206978677,3.782823076116512,12.071428571428571,5.777777777777778,3.96,9.366103510204086,4.3870897777777795,2.9573107200000015,2.9349954976589228
"Cc1ccc(cc1)-c1ccc([nH]1)C(O)=O","DSPL",10.836498814253964,8.319563501101577,6.964101615137755,8.129392033067415,7.16470379794645,4.6597817505507875,3.732050807568877,5.193506678639471,11.484375,4.8884297520661155,2.765432098765432,7.729880730468751,3.186695799586777,1.7556995432098768,1.6421852303394358
"ONC(=O)c1ccc2ccccc2n1","DSPL",9.966255326250886,7.266777096601535,5.464101615137755,6.552041763877789,6.808861750289882,4.1129784101944535,2.988033871712585,4.299659828522119,10.515555555555556,4.68,2.3431952662721893,6.783930040000001,2.904814897500001,1.4116179866863912,1.4075757888421272
"CN(c1ccc(cc1)C(N)=O)S(C)(=O)=O","DSPL",11.637828201504695,9.283454684231266,5.809401076758503,6.560477932315067,6.82038577068581,6.007454307019355,2.071367205045918,2.9663264951887856,13.066666666666666,4.8884297520661155,3.5,10.706206614928467,3.9436307680880507,2.78782030193778,2.8147550544093143
"CC(C)Sc1nnc(NC(C)=O)s1","DSPL",9.844934982691242,9.329515493436583,5.077350269189626,5.309401076758503,6.075387400469409,5.5502623673850735,1.6547005383792515,1.7320508075688776,11.076923076923077,5.024221453287198,4.152249134948097,10.889117854926544,4.931544026537015,4.070437465706156,4.1307818547477355
"CC(C)c1ccc(cc1)C(=O)Nc1ccccn1","DSPL",12.957819157813608,10.551614308670455,9.196152422706634,10.54360559544051,8.66470379794645,5.989347845343866,4.803418012614794,6.362608657365234,14.409972299168976,6.9632000000000005,4.266666666666667,9.836218994459838,4.635344571200002,2.7877783966666674,2.5330146842835415
"CN(C)Cc1ccc(cc1)C#N","DSPL",8.974691494688162,7.4109350489449675,6.516507857945051,7.397341225498536,5.719545352812841,3.8591823504059244,2.4249205956391915,3.4494897427831783,10.083333333333332,4.888888888888889,3.515625,7.075541833333333,3.3067343288888895,2.3095313437500002,1.9497447563143968
"CC(C)N1CCN(CC1)c1ccc(O)cc1","DSPL",11.543605595440512,10.056819257194194,8.71517847069432,9.388905057061258,7.66470379794645,5.946391292739641,3.9760677434251694,4.787693700234704,12.456747404844291,5.55765595463138,3.2499999999999996,10.279957179930799,4.52315713610586,2.6175320471938774,2.906116354829167
"Fc1cccc(CN2CCOCC2)c1","DSPL",9.803118619434356,8.07836134166429,6.8449349826912425,7.51866156905818,6.84333659290053,4.889936399383946,3.174920595639192,4.041241452319315,10.515555555555556,5.185595567867036,3.272727272727273,8.650941438895503,4.196510700836926,2.6152823222480657,2.593126308617041
"COC(=O)c1ccccc1NC(=O)N1CCCC1","DSPL",12.957819157813608,10.309786668396242,8.137828201504695,8.966255326250884,8.71954535281284,5.954033325132939,3.577350269189626,4.483163247594392,14.409972299168976,6.9632000000000005,3.75,10.529164409972301,4.985397043200001,2.6445667500000005,2.916225839824588
"CC(C)C(=O)Nc1nnc(s1)C1CCCO1","DSPL",11.543605595440512,10.211689525258128,6.776020881938896,7.008071689507773,7.664703797946449,6.240759105146549,3.1402990980327403,3.2296154955097816,12.456747404844291,5.55765595463138,3.2499999999999996,11.117336257292635,4.919972555970286,2.859611842426868,3.418561830085824
"C1Oc2ccc(cc2O1)-c1cc[nH]n1","DSPL",9.38046888862398,7.357568303562362,5.593858127134677,6.552041763877789,6.932652990377571,4.331529629388991,2.6100423396407306,3.707908118985982,9.2421875,3.8677685950413223,1.76,6.441136910156253,2.612315597107439,1.1603117211111116,1.2018773152503999
"CN(CCc1ccccn1)C(=O)c1ccccc1","DSPL",12.794682450997076,10.413041466543508,9.110365985079728,10.510225400620902,8.770856947829095,5.975890119706891,4.302912127711046,5.9663264951887856,14.409972299168976,7.555555555555555,4.565992865636147,9.836218994459838,5.029670758680557,2.9833538133174797,2.748496836245162
"CCOc1ccccc1CN1CCC(O)CC1","DSPL",12.08757566981053,10.432067514531195,9.129392033067415,9.803118619434354,8.292024997884274,6.4041884895215935,4.704507021897174,5.581681566839196,13.432098765432098,6.805293005671078,3.9999999999999996,11.596719283950613,5.817791773156898,3.3928253163265296,3.9686645909281073
"CCN(CC)S(=O)(=O)c1ccc(C)cc1","DSPL",11.474691494688162,10.212069686950873,7.723614639131599,8.397341225498536,7.018403843535525,6.52813129265365,3.735580767419013,4.624556993418173,13.066666666666666,5.365079365079366,2.9822485207100593,12.314974320211768,5.0337279492327776,2.787806550126326,4.132682028648927
"Cc1occc1C(=O)Nc1cc(on1)C(C)(C)C","DSPL",13.336498814253964,10.904009274460424,8.732050807568877,9.508071689507773,8.376028663351637,5.703614416794117,3.949358737117772,4.757436941842695,14.409972299168976,5.551020408163265,3.5261707988980717,10.877163781163441,4.114794164540818,2.578873852157945,2.486516114082559
"COc1ccc(cc1)C(N)C(O)=O","DSPL",9.844934982691242,7.22781179156544,5.386751345948129,6.1378282015046945,6.147065707741408,3.7721541862465826,2.398717474235544,3.299659828522119,11.076923076923077,5.024221453287198,3.0,8.410752000000004,3.718331792387545,2.172162720000001,2.405689735345165
"CNC(=O)Nc1nc2ccc(OC)cc2s1","DSPL",11.543605595440512,9.720505855388152,6.232050807568877,7.008071689507773,7.723876650462412,5.4764889195318585,1.7380338717125847,2.4663264951887856,12.456747404844291,5.55765595463138,3.0297265160523184,9.711247494205695,4.254565840085502,2.2877628200305153,2.5823213658414677
"O=C(CC#N)N1CCC(Cc2ccccc2)CC1","DSPL",12.794682450997076,10.50941778372082,9.206742302257041,10.21733218180745,8.792024997884274,6.479881918459935,5.19608864569437,6.357738033247041,14.409972299168976,7.555555555555555,4.565992865636147,10.508928207756233,5.398393026041666,3.2130898727705106,3.1517402637735437
"Oc1ccccc1-c1nc(no1)-c1ccccc1","DSPL",12.372032720186704,9.446041499670372,7.696152422706634,9.250712376627058,8.84333659290053,5.519159393779487,4.238033871712585,6.1329931618554525,13.005,5.969821673525376,2.962962962962963,8.720933760000003,3.899227303155008,1.8977202962962967,1.8891612792221262
"COC(=O)c1ccc(NC(=O)C(F)(F)F)cc1","DSPL",13.05204176387779,8.668039367177775,5.809401076758503,6.637828201504693,7.841553820740987,4.4089346407194165,2.321367205045918,3.2550016297835986,15.058823529411764,6.25,4.6390532544378695,10.767237757334424,4.3659797283531665,3.180706557766522,2.765267163463583
"OC1CCN(CCc2ccccc2)CC1","DSPL",10.510225400620904,9.101169493256958,8.206742302257041,8.932875131431276,7.34333659290053,5.787615761841633,4.58073357404396,5.541241452319315,11.484375,5.915,3.8109640831758034,9.707838468750001,4.935303620000001,3.146020128544424,3.1940753558131427
"NC(=O)Nc1ccc(cc1)-c1ccccc1","DSPL",11.380468888623982,8.681750982360123,7.196152422706634,8.673362107437432,7.7540201954234895,4.974850087395621,3.9820508075688776,5.782823076116512,12.456747404844291,6.074380165289257,3.769230769230769,7.823501730103809,3.6823801652892567,2.224544378698225,1.800569224627528
"COc1ccccc1Nc1nnc(C)c(=O)n1N","DSPL",13.120955864630139,10.04488871337573,6.809401076758503,7.715178470694321,8.6302289553358,5.246472930864429,2.5773502691896253,3.560513516784019,14.409972299168976,6.437869822485207,3.3217993079584778,9.93329194459834,4.33091300591716,2.194477847750865,2.3900124041351725
"CC(C)Oc1nc(N)nc2nc(C)c(C)nc12","DSPL",12.576985790260121,10.351803210842947,7.577350269189626,8.041451884327383,7.96923425058676,5.422056460601344,2.9047005383792515,3.3094010767585034,13.432098765432098,5.325443786982248,3.0625,9.795856027777779,3.7999062914201187,2.147317239257813,2.18960793822344
"CS(=O)(=O)N(CC(N)=O)C1CCCCC1","DSPL",11.474691494688164,9.794044563781673,6.319990956308911,6.397341225498536,6.90970216816285,7.009743336008498,3.1700499715209998,3.224744871391589,13.066666666666666,5.365079365079366,4.1652892561983474,13.148971999508491,5.401419509149514,4.1951119955847584,4.734874258893725
"Cc1nnc(Nc2cccc(F)c2)s1","DSPL",9.966255326250884,8.306537612159236,5.309401076758503,6.1378282015046945,6.737183443017883,4.88230790844208,2.3213672050459184,3.2103434310450782,10.515555555555556,4.68,2.9943289224952743,8.101392547051947,3.526260678131657,2.21789947955147,2.040544426912725
"CCC(=O)NC(=S)N1CCCc2ccccc12","DSPL",12.25071237662706,10.718034958860105,8.137828201504695,8.966255326250884,8.219545352812842,6.321501774007244,4.241563831562721,5.173433276375333,13.432098765432098,6.25,3.263267429760666,10.681580163311253,4.8932499589862,2.523238271168385,3.074567158590035
"CC(=O)Nc1cc(cc(c1)C(N)=O)C(N)=O","DSPL",12.292528739883947,8.611496217339718,5.732050807568877,6.585421958697399,7.396754605515327,4.4217735124542985,2.7320508075688776,3.693506678639471,14.0625,6.074380165289257,4.423611111111111,8.852215394531255,3.691505869834713,2.6175983350694456,2.0423753181220836
"CCN(CCC#N)c1ccccc1","DSPL",9.51866156905818,7.902498880507689,7.008071689507772,7.941311299868554,6.3805400575618805,4.5510129018364145,3.4713437743027806,4.523603362114273,11.076923076923077,6.453333333333333,3.7037037037037033,7.648858538461538,4.3024550800000005,2.3960265216049383,2.5314515596157867
"NC(=O)c1ccccc1Nc1ccc(Cl)cc1","DSPL",12.25071237662706,9.73829413219818,7.118802153517008,8.54360559544051,8.16470379794645,5.4584634635761295,3.898717474235544,5.616156409449845,13.432098765432098,6.25,3.7288941736028534,9.569307843095338,4.348994928198089,2.546169277584734,2.448051251528695
"CC(C)(CO)NC(=O)Nc1ccc(Cl)cc1","DSPL",12.181798275874712,10.005863162936553,7.016507857945051,7.7675847135016145,7.426652133999388,5.262219216401803,3.174920595639192,3.986546552448726,14.0625,6.074380165289257,5.264462809917355,11.570933356147206,4.928051325117926,4.225843768563728,3.563884591163278
"OC(=O)CCc1ccc(cc1)-c1ccc(O)cc1","DSPL",12.957819157813608,9.835691197353883,8.533015715890103,9.957819157813606,8.647867045540842,5.751178932010274,5.099841191278384,6.915816237971964,14.409972299168976,6.9632000000000005,4.565992865636147,10.248211479224377,4.843336870400001,3.1239076623067774,2.7575300284991084
"Cc1ccc(CC(=O)Nc2nccs2)cc1","DSPL",11.380468888623982,9.751415153679714,7.171208396324303,8.259148545064336,7.737183443017883,5.867216369177212,3.3618073195657994,4.526840011972804,12.456747404844291,6.074380165289257,4.0768,9.52644457840275,4.554926005608498,3.0120191823026694,2.7120156344471726
"CN1C(=S)SC(NO)C1(C)C","DSPL",8.646264369941973,8.42126720297272,4.577350269189626,4.6547005383792515,4.997235793480348,4.627235910517657,1.2886751345948129,1.2886751345948129,9.090909090909092,2.8027681660899653,1.322314049586777,10.624329301141339,3.329364535037707,1.5934532105167938,3.2156604712529018
"c1cc(cs1)-c1ccccc1","DSPL",7.51866156905818,6.843547024908597,5.618802153517006,6.811554787871632,5.4663264951887856,4.485580767419013,3.0713672050459184,4.4663264951887856,7.638888888888888,3.6,1.7728531855955678,5.995333250451716,2.749368846402077,1.3211301715285815,1.49848931478095
"CN(Cc1ccccc1)Cc1ccccc1","DSPL",11.21733218180745,9.634929849769312,9.187716254269354,10.639981912617824,7.84333659290053,5.608143113766099,4.528473986232465,6.449489742783178,12.456747404844291,6.666666666666667,4.423611111111111,9.025429702422148,4.7163001904761925,3.073578444444445,2.660414739041441
"Cc1ccc(NC(=O)c2cccc(F)c2)cc1O","DSPL",13.120955864630139,9.77487824330043,8.041451884327381,9.413849083443589,8.558550648063802,5.426114256245028,4.309401076758503,6.010003259567197,14.409972299168976,6.437869822485207,3.9958376690946933,9.799838260149423,4.26867343182002,2.5999808325079083,2.324017178735176
"CN(C)CC(=O)OC1CC2CCC1(C)C2(C)C","DSPL",12.844934982691242,11.746837839553127,10.483127663125442,10.560477932315068,7.770692500598819,6.613807429643896,4.759201921767763,4.813896821638352,13.432098765432098,4.280618311533888,2.061801446416831,12.704885802469134,4.034022592152199,1.9373655489809332,3.0148115504631883
"CS(=O)(=O)N1CCN(Cc2ccco2)CC1","DSPL",11.596011838247806,10.11150164728471,6.767584713501615,7.234204518682006,7.554661458305717,7.102327856463145,2.308895191854753,2.816496580927726,12.456747404844291,5.104166666666666,3.49519890260631,12.408022011012438,5.0828075782603,3.479857842974946,3.941724269299664
"FC(F)(F)C(=O)Nc1cccc(Cl)c1","DSPL",10.767584713501616,7.485436205277729,4.309401076758503,5.060477932315067,6.392865415757243,3.9093847693055315,2.071367205045918,2.921668296450265,12.071428571428571,4.68,3.96,9.619610989565288,3.6583823255065155,3.050142716507922,2.5137296301767065
"CN(C)c1ccc(NCc2ccccc2O)cc1","DSPL",12.957819157813608,10.72033612570347,9.325908934703556,10.673362107437432,8.66470379794645,5.947465041921967,4.002270864828818,5.691071366580375,14.409972299168976,6.9632000000000005,4.266666666666667,10.168867036011083,4.803249600000002,2.8937900000000005,2.7135336957318574
"NC(=O)c1ccccc1NC(=O)CN1CCCC1","DSPL",12.957819157813608,10.185995428308553,7.8449349826912425,8.673362107437432,8.66470379794645,6.0765103828920894,3.9309036597828992,4.8914115380582555,14.409972299168976,6.9632000000000005,4.266666666666667,10.529164409972301,4.985397043200001,3.0089292800000007,2.916225839824588
"Clc1ncccc1C(=O)Nc1nc[nH]n1","DSPL",10.673362107437434,8.193183572749922,4.309401076758503,5.137828201504693,7.270856947829097,4.425912761096304,1.4553418012614794,2.0749149571305296,11.484375,5.365079365079366,2.9822485207100593,8.040559144934877,3.65035221230607,1.9817709676478266,1.9567248575260552
"Cn1nnc(NC(=O)c2ccc(F)cc2)n1","DSPL",11.543605595440512,8.384468222231426,5.309401076758503,6.137828201504693,7.647867045540843,4.45890077778238,2.071367205045918,2.9663264951887856,12.456747404844291,5.55765595463138,3.49519890260631,7.969654415915638,3.4373103652759305,2.1070129986978103,1.7121359832183696
"CC(C)COc1ccc(cc1)C(=O)N1CCCC1","DSPL",12.957819157813606,11.185995428308553,9.922285251880869,10.673362107437432,8.66470379794645,6.6873017887313635,5.134316033889033,6.0292753240319,14.409972299168976,6.9632000000000005,4.266666666666667,11.509825138504155,5.482575000000001,3.323871527777778,3.5057488643741346
"Cc1ccccc1OCC(=O)Nc1ccccc1","DSPL",12.794682450997078,10.219755784820908,8.903259203893182,10.38046888862398,8.75402019542349,5.788510687364534,4.5915872623058585,6.451925054842274,14.409972299168976,7.555555555555555,4.897959183673469,9.913826518005544,5.072150473958335,3.228618460459185,2.7935788817801406
"O=C(CC#N)NCc1ccncc1","DSPL",9.518661569058182,7.0262901205953785,5.223614639131599,6.104448006685084,6.325698502695489,3.8523592207056208,2.3046771076361137,3.132993161855452,11.076923076923077,6.453333333333333,4.6875,6.9541542426035505,3.873437186666667,2.7066701835937503,2.072036895778182
"Cc1ccc(Nc2ncnc3[nH]ncc23)cc1","DSPL",11.664925939000154,9.30574240163763,6.964101615137755,8.129392033067415,8.326499840494922,5.3054594021321515,3.1100423396407306,4.285258388175608,12.055401662049862,5.325443786982248,2.7128027681660902,7.675538083102497,3.283837349112428,1.6302398339100355,1.482659919519223
"Cc1occc1C(=O)Nc1ccncc1","DSPL",10.673362107437434,8.22781179156544,6.464101615137755,7.55204176387779,7.270856947829097,4.52637373413814,2.866025403784439,3.9687618072478816,11.484375,5.365079365079366,2.9822485207100593,7.656181871093753,3.4611887959183685,1.8724290813609477,1.766632727449535
"NC(=O)c1ccc(NC(=O)c2ccccc2)cc1","DSPL",12.957819157813608,9.589999272823986,7.696152422706634,9.250712376627058,8.664703797946448,5.428974232627552,4.232050807568878,6.116156409449845,14.409972299168976,6.9632000000000005,4.266666666666667,9.027354570637122,4.228200000000002,2.531250000000001,2.120525588642661
"Clc1ccc(COC(=O)c2cccnc2)cc1","DSPL",12.087575669810528,9.72351253015892,7.3259089347035555,8.673362107437432,8.25402019542349,5.449205445562324,3.668937531495484,5.191071366580375,13.432098765432098,6.805293005671078,4.301783264746227,10.172476920588144,5.056365352583734,3.147788061044546,3.0256329324246805
"CCC(=O)OCc1cc2cc(C)ccc2[nH]c1=O","DSPL",13.120955864630139,10.448359510523188,8.723614639131599,9.706742302257041,8.596555450524587,5.880645273565915,4.4795977032753065,5.717110040753745,14.409972299168976,6.437869822485207,3.75,10.34797080055402,4.524554968934912,2.593639608398438,2.601109039113337
"NC(=S)Nc1ccc(OC(F)(F)F)cc1","DSPL",11.474691494688164,8.153637926831262,4.309401076758503,5.060477932315067,6.865991962219567,4.197609775314229,1.821367205045918,2.632993161855452,13.066666666666666,5.365079365079366,5.584487534626039,10.33544253173108,4.166315809079164,4.271691527882864,2.8707145075853577
"CN(C)C(=O)NC1CC(C)(C)N(O)C(C)(C)C1","DSPL",13.430721420318148,11.741452908526458,9.491563831562722,9.568914100752346,7.560184622323463,6.031650226190872,3.5236033621142737,3.5236033621142733,15.058823529411764,4.938271604938271,3.4844444444444442,13.355737910034602,4.34482778600823,3.046222506666666,3.4134341867154014
"CC(C)(C)CC(=O)Nc1ccc(F)cc1F","DSPL",12.344934982691242,9.603334825237743,7.939157588755426,8.637828201504695,7.2766755647425265,5.027229271140291,3.9451406528991324,4.728128176245923,14.0625,5.55765595463138,5.264462809917355,10.622233399518048,4.112289164609433,3.8352237387270938,2.730105957049406
"O=S1(=O)CC(NCc2ccccc2)C=C1","DSPL",10.725768350244728,9.074257168209419,6.533015715890102,7.51866156905818,7.156596523969726,6.554512660405836,3.339151950246763,4.541241452319315,11.484375,4.8884297520661155,3.5,10.233364496092136,4.3175341208579,3.068964091533655,2.9455266922035737
"COc1ccc(cc1)C(=O)C1CCNCC1","DSPL",11.380468888623982,9.531675051622047,8.21517847069432,8.966255326250884,7.808861750289882,5.700142282682731,4.176538920568458,5.116156409449845,12.456747404844291,6.074380165289257,3.2499999999999996,10.003441826989624,4.800858446280994,2.537962612244899,3.001569261686482
"C(CN1CCOCC1)Sc1ccccc1","DSPL",10.347088693804372,9.709598790422827,7.629392033067415,8.35552486224165,7.449489742783178,6.415115009243332,3.410683602522959,4.316496580927725,11.484375,6.554016620498615,4.1652892561983474,10.823707898623624,6.1492355280101245,3.8937132807549517,4.4371686103346795
"Cc1ccccc1OCC(=O)Nc1ncccn1","DSPL",12.794682450997078,9.959482437441572,7.748558665513929,8.966255326250884,8.75402019542349,5.508105126502523,3.347570326449566,4.635428473914548,14.409972299168976,7.555555555555555,4.897959183673469,9.75901736565097,4.987428765625,3.172059654336735,2.704022440760087
"Cc1cccc(Nc2ncnc3n(C)ncc23)c1","DSPL",12.535169427003233,10.252955997137589,7.964101615137755,9.129392033067415,8.737183443017882,5.702672997632111,3.1100423396407306,4.285258388175608,13.005,5.551020408163265,2.8049671292914535,8.515461120000005,3.5342720000000014,1.7490083623082553,1.6719975446391482
"OC1CN(C1)C(c1ccccc1)c1ccccc1","DSPL",12.372032720186704,10.236843983648523,9.342416792648606,10.794682450997076,8.843336592900531,6.364067366691268,5.215214055163269,7.116156409449845,13.005,5.969821673525376,2.962962962962963,9.797976960000003,4.416255122085048,2.16236325925926,2.4039092186484057
"COc1ccc(CCc2nc(C)ccc2O)cc1","DSPL",12.957819157813608,10.68099065897463,9.378315177510851,10.54360559544051,8.685871848001627,5.972350417701157,4.689157588755425,6.176669926233863,14.409972299168976,6.9632000000000005,4.266666666666667,10.774027700831029,5.109350400000002,3.087360000000001,3.0582379301584512
"Cc1ccc(NC(=O)c2ccccc2C)c(O)c1","DSPL",13.120955864630139,10.396913770291203,9.041451884327381,10.413849083443589,8.575387400469408,5.7431150838841205,4.815384140902211,6.60419028116243,14.409972299168976,6.437869822485207,3.75,9.913826518005544,4.321832356508878,2.4719110087890637,2.3803275679073392
"COC(=O)N1CCN(CC1)c1ccc(F)cc1","DSPL",12.250712376627058,9.726716446441564,7.6378282015046945,8.388905057061258,8.202708600407233,5.5389706820455675,2.821367205045918,3.632993161855452,13.432098765432098,6.25,3.4844444444444442,10.101438645702329,4.609016670265158,2.529586667787447,2.738688183041337
"O=C(NC1CS(=O)(=O)C=C1)c1ccccc1","DSPL",11.596011838247808,9.275398677486734,6.325908934703554,7.388905057061258,7.567280126492686,6.55153002445122,3.235598559653489,4.4663264951887856,12.456747404844291,5.104166666666666,3.49519890260631,10.151710283876405,4.098392318880707,2.7753001069307754,2.600355715683834
"Cc1cc(C)nc(Nc2ccc(N)cc2)n1","DSPL",11.543605595440512,9.358528806137672,7.386751345948129,8.422285251880867,7.631030293135235,5.081819799830273,3.398717474235544,4.60419028116243,12.456747404844291,5.55765595463138,3.769230769230769,8.223792415224915,3.5560204310018917,2.355286994082841,1.8277483655536368
"FC(F)(F)c1ccc(CN2CCOCC2)cc1","DSPL",12.303118619434354,9.334290287682744,7.3449349826912425,8.01866156905818,8.054661458305716,5.517900872393172,3.424920595639192,4.329916586914128,13.432098765432098,5.760000000000001,3.9999999999999996,11.206096954371885,4.7470329910795135,3.264554411531964,3.1291595260964113
"C1CC2C=CC1ON2c1ccccc1","DSPL",9.38046888862398,7.965827871043549,7.110365985079728,8.096011838247806,6.932652990377571,5.1272623171783955,4.227180183450686,5.449489742783178,9.2421875,3.8677685950413223,1.76,6.944775152343752,2.836033345041323,1.2664354877777781,1.4068295647043796
"CCOC(=O)CN1CCS(=O)(=O)CC1","DSPL",10.604448006685086,9.047592315866286,5.742640687119286,5.819990956308912,6.532805283882037,6.438317702457888,2.0606601717798214,2.1153550716504106,12.071428571428571,5.185595567867036,4.38781163434903,12.623510081294635,5.442348973299212,4.617750641273602,4.9072533664547215
"OCC1CCN(CC1)c1ncccn1","DSPL",9.803118619434356,8.133789364691076,6.344934982691241,6.811554787871632,6.898178147766923,5.02731300885303,2.891411538058256,3.224744871391589,10.515555555555556,5.185595567867036,2.75,8.25934788,3.990250894736843,2.082983980902778,2.35406216200806
"COc1ccc(CN2CCCCCC2)cc1O","DSPL",12.08757566981053,10.484473757338492,9.181798275874712,9.803118619434354,8.292024997884274,6.376249793802146,4.5915872623058585,5.374574785652649,13.432098765432098,6.805293005671078,3.9999999999999996,11.596719283950613,5.817791773156898,3.3928253163265296,3.9686645909281073
"CCc1ccccc1NC(=O)c1snnc1C","DSPL",12.25071237662706,10.54392821080042,7.516507857945051,8.422285251880869,8.21954535281284,6.175836377152319,3.8880104409694476,5.0092019217677635,13.432098765432098,6.25,3.263267429760666,10.366796591040512,4.738931596016818,2.439468888389663,2.889855289103607
"CCOC(=O)C1CCN(CC1)c1ccc(N)cc1","DSPL",12.957819157813608,10.763345697498178,8.922285251880869,9.673362107437432,8.702708600407234,6.475306591192149,4.633645701755005,5.489929857303059,14.409972299168976,6.9632000000000005,3.9958376690946933,11.148392000000005,5.299104499200003,3.003941219562957,3.282027455891408
"OCc1ccccc1N1CCOCC1","DSPL",9.803118619434356,8.147610464155022,6.8449349826912425,7.51866156905818,6.91501490017253,4.930544024773019,3.1809036597828992,4.058078204724922,10.515555555555556,5.185595567867036,2.5344,8.421745000000001,4.0757205678670365,1.9634082000000006,2.451762808130813
"CCC(OC(C)=O)C#CCN1CCCCC1","DSPL",11.803118619434356,10.290807913923144,9.02709773749546,9.518661569058182,7.71954535281284,6.100217445748391,4.507583596838497,5.100953631303899,14.0625,8.14404432132964,6.37,12.12142334375,6.945433728531856,5.389115939999999,5.261783908093414
"Cc1ccc(cc1)N1CCN(CC1)C(N)=O","DSPL",11.543605595440512,9.5178539521581,7.6378282015046945,8.388905057061258,7.66470379794645,5.5262911444399725,3.321367205045918,4.210343431045078,12.456747404844291,5.55765595463138,3.2499999999999996,8.966515297577855,3.9040616654064277,2.2413678839285716,2.1878642903471257
"CCOC(=O)c1cc2sccc2[nH]1","DSPL",9.259148545064336,7.98039904107474,5.439157588755425,6.137828201504693,6.308861750289882,4.922868160245338,2.4064655183043193,3.0985183192448034,9.551020408163264,4.022160664819944,1.9200000000000002,7.910156160068118,3.2741083387474874,1.5401249794057192,1.9922083264979868
"CCOC(=O)c1ccc(F)cc1F","DSPL",9.844934982691242,7.011583115701605,5.439157588755425,6.1378282015046945,6.147065707741408,3.7700285509670355,2.6951406528991324,3.5067666097086665,11.076923076923077,5.024221453287198,3.0,8.149268204943775,3.5915439319302234,2.092453998769416,2.2514195977798246
"CN(CCO)S(=O)(=O)c1ccc(N)cc1","DSPL",11.474691494688164,9.236633551640457,5.723614639131599,6.397341225498538,6.980399041074741,5.849806460375326,2.321367205045918,3.132993161855452,13.066666666666666,5.365079365079366,3.2256,11.872961554098136,4.839362478892029,2.8921661686965185,3.8305043105486742
"NC(=O)N1CCN(CC1)c1ccc(F)cc1","DSPL",11.543605595440512,8.895818425167327,6.6378282015046945,7.388905057061258,7.66470379794645,5.215273380944586,2.821367205045918,3.632993161855452,12.456747404844291,5.55765595463138,3.2499999999999996,8.851741684433746,3.8501753993816297,2.2087240655434615,2.130047379692982
"Oc1ccc(CNCc2cccs2)cc1","DSPL",10.510225400620904,9.127623913592023,6.955665446700477,8.096011838247806,7.34333659290053,5.734008583312814,3.4838157874939455,4.857738033247041,11.484375,5.915,3.8109640831758034,9.664874905991207,4.91171994840254,3.130071798759164,3.1647439249714755
"COc1cc(cc(OC)c1OC)C(O)=O","DSPL",11.422285251880869,8.734907295734661,6.654700538379252,7.300964908321225,7.133758915185936,4.169548788448546,1.9047005383792515,2.6329931618554525,13.066666666666666,5.915,2.9822485207100593,10.327179946666673,4.589390720000003,2.2790880000000007,3.1596975874001436
"CC(=O)N1CCC(CC1)NCCc1ccccc1","DSPL",12.794682450997076,11.062204188220864,9.706742302257043,10.510225400620902,8.75402019542349,6.783148574247633,5.080733574043959,6.118591721508941,14.409972299168976,7.555555555555555,4.897959183673469,11.509825138504155,5.948974609375,3.815668845663265,3.803980972628184
"CC1CCCCN1C(=O)c1cnccn1","DSPL",10.673362107437432,8.88771727846843,7.1378282015046945,7.68179827587471,7.287693700234704,5.357968093319007,3.357607027581635,3.727180183450685,11.484375,5.365079365079366,2.765432098765432,8.571992433593755,3.912728714285716,1.978690758573389,2.2359920622374783
"CC(C)NCc1nc(no1)-c1ccc(C)cc1","DSPL",12.250712376627058,10.396533608598457,8.593858127134677,9.422285251880867,8.147867045540842,5.779368383523455,4.079621134018444,5.106625593221526,13.432098765432098,6.25,3.9999999999999996,10.304591135802472,4.708462375000001,2.9699560306122454,2.8540458619226157
"CN1CCN(CC1)C(=O)Nc1ccc(F)cc1","DSPL",12.25071237662706,9.818468155977701,7.6378282015046945,8.38890505706126,8.147867045540842,5.650205044099752,2.821367205045919,3.632993161855452,13.432098765432098,6.25,3.9999999999999996,10.101438645702329,4.609016670265158,2.903862246184569,2.738688183041337
"CC(=O)Nc1nnc(SCC(O)=O)s1","DSPL",10.55204176387779,8.814733891397326,3.7071067811865475,4.016507857945051,6.575387400469409,5.335764785178896,0.8535533905932737,0.9855985596534889,12.071428571428571,5.777777777777778,4.888888888888888,11.092935218566494,5.272514226524046,4.437595103306943,4.177689910985818
"COC(=O)c1ccncc1","DSPL",7.397341225498536,5.573111253186187,4.309401076758503,4.983127663125441,4.842535255101096,2.826911296278341,1.4940169358562922,2.1498299142610593,8.1,4.0,2.2857142857142856,5.513982720000001,2.5902435555555563,1.4200320000000002,1.4282558205924702
